Title,Date,Price,Bedrooms,Link,ZipCode
Huge Pre-War 2 Bedroom in Great Location,2020-02-08 00:17,$3000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-pre-war-2-bedroom-in/7071307757.html,11238
"NeW TWO ROOM STUDIO.. S,C,2,3,4,5,B,Q TRAIN.. RENOVATED.. ELEVATOR..",2020-02-07 21:22,$1425,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-new-two-room-studio-sc2345bq/7071254127.html,11238
Seriously the best priced true 2 bed in Clinton Hill,2020-02-07 19:16,$2395,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-seriously-the-best-priced-true/7071194492.html,11238
"Washer dryer in unit, elevator, balcony?? YASS - March/April 2020",2020-02-07 18:50,$3999,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-washer-dryer-in-unit-elevator/7071180407.html,11238
Washer & Dryer In-unit ✔ Real photos✔ Elevator & roof✔,2020-02-07 18:47,$2549,,https://newyork.craigslist.org/brk/apa/d/brooklyn-washer-dryer-in-unit-real/7071178236.html,11238
BEAUTIFUL PRIME CROWN HEIGHTS — 2 BEDROOM / 2 BATH AVAILABLE NOW!!!,2020-02-07 18:37,$3200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-prime-crown-heights/7071172352.html,11238
Two perfect sized rooms on Gates & Bedford Ave,2020-02-07 18:36,$2395,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-perfect-sized-rooms-on/7071171951.html,11238
NO FEE! Luxury 3Bed 2Bath W/Laundry - Dishwasher - Off Franklin ave,2020-02-07 16:43,$4800,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-luxury-3bed-2bath/7071095531.html,11238
Large 3BR/1.5Bath on Adelphi St near C subway!,2020-02-07 15:59,$3650,3br - 1150ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-3br-15bath-on-adelphi-st/7071062232.html,11238
"No Fee! Large 3 bedroom, 1.5 bath on Eastern Parkway! Laundry in unit",2020-02-07 15:52,$4850,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-large-3-bedroom-15-bath/7071056961.html,11238
"DEAN ST ONE BED ! TRUE PROSPECT HEIGHTS, ARE YOU F'N KIDDING ME !!",2020-02-07 13:16,$2199,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-dean-st-one-bed-true-prospect/7070923978.html,11238
Clinton Hill's Finest,2020-02-07 12:54,$3700,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-clinton-hills-finest/7070903110.html,11238
Wonderful 4 Bedroom 2 Bath Apartment,2020-02-07 12:02,$3200,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-wonderful-4-bedroom-2-bath/7070855775.html,11238
NO FEE HUGE 3BR/1.5BA Washer&Dryer on Eastern Parkway Off Franklin Ave,2020-02-07 11:53,$4800,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-huge-3br-15ba/7070848183.html,11238
"EXPOSED BRICK 2 BED, HUGE DEAL IN CLINTON HILL !! DON'T WAIT",2020-02-07 11:46,$2399,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-exposed-brick-2-bed-huge-deal/7070842091.html,11238
"NeW TWO ROOM STUDIO.. S,C,2,3,4,5,B,Q TRAIN.. RENOVATED.. ELEVATOR..",2020-02-07 10:02,$1425,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-new-two-room-studio-sc2345bq/7070762209.html,11238
COZY STUDIO WITH GARDEN/DECK,2020-02-07 08:21,$2150,,https://newyork.craigslist.org/brk/apa/d/brooklyn-cozy-studio-with-garden-deck/7070708320.html,11238
Lottery stunning one bed in Bedstuy,2020-02-06 17:41,$2305,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-lottery-stunning-one-bed-in/7070469289.html,11238
Stunning 3 bed 2 bath in Bedstuy right near A/C,2020-02-06 17:28,$3360,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-3-bed-2-bath-in/7070460899.html,11238
Real TWO bed on tree lined brownstone street,2020-02-06 17:07,$2450,,https://newyork.craigslist.org/brk/apa/d/brooklyn-real-two-bed-on-tree-lined/7070447031.html,11238
Spacious 3 bed right near Pratt,2020-02-06 17:00,$2989,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-3-bed-right-near-pratt/7070441409.html,11238
"Super light, airy, spacious duplex loft.",2020-02-06 16:42,$3050,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-super-light-airy-spacious/7070429105.html,11238
Apartment for Rent in Crown Heights,2020-02-06 15:45,$2525,2br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-for-rent-in-crown/7070388630.html,11238
HOT!!! HUGE 3 BEDROOM IN PROSPECT HEIGHTS!!,2020-02-06 11:46,$3275,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-huge-3-bedroom-in-prospect/7070195101.html,11238
"PROSPECT HEIGHTS🔥NO FEE MASSIVE 2BR APT,H&HW INC,EAT-IN KITCHEN,DEAL!",2020-02-05 20:24,$2800,2br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heightsno-fee-massive/7069918181.html,11238
"Prospect Heights🌈NO FEE Massive 1BR,EAT-IN KITCHEN,H&HW INC,DEAL",2020-02-05 20:18,$2599,1br - 850ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heightsno-fee-massive/7069915296.html,11238
Very Nice 1 bed apartment,2020-02-05 19:55,$3000,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-very-nice-1-bed-apartment/7069904270.html,11238
Prospect Heights - Brand new Condo - Elevator - Parking - In unit W/D,2020-02-05 17:28,$3200,1br - 661ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-brand-new/7069819796.html,11238
Prospect Heights - Brand new Condo - Elevator - Parking - In unit W/D,2020-02-05 17:23,$4200,2br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-brand-new/7069816380.html,11238
Prospect Heights Luxury - Brand new - Elevator - 3 Bed/2.5 Bath CONDO,2020-02-05 17:19,$5500,3br - 1582ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-luxury-brand/7069813817.html,11238
***HOT DEAL***SUPER LOCATION***GREAT PRICE***NO FEES***,2020-02-05 16:57,$2050,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-dealsuper-locationgreat/7069798469.html,11238
***CLOSE TO THE PRATT INSTITUTE***PRIVATE BACKYARD***NO FEES***,2020-02-05 16:37,$2995,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-close-to-the-pratt/7069784660.html,11238
"Newly renovated unit in a small, well-kept building.",2020-02-05 15:04,$2850,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-unit-in-small/7069716621.html,11238
!^SMOKING HOT^!*BIG UNDER PRICED 2 BED*DISHWASHER*TOP FLOOR*GRAND ARMY,2020-02-05 14:14,$2250,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-smoking-hotbig-under-priced-2/7069676656.html,11238
"**WOW, gut reno 2 bed in SICK location! HUGE and SUNNY! MUST SEE!",2020-02-05 13:16,$2295,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-wow-gut-reno-2-bed-in-sick/7069629630.html,11238
* UNBELIEVABLE DEAL! PRIME FRANKLIN AVE LOCATION!! FULLY GUT RENOVATED,2020-02-05 13:00,$2295,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-unbelievable-deal-prime/7069615401.html,11238
Two bedroom 1 bathroom in Prime neighborhood of Prospect Heights.,2020-02-05 12:35,$3000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-1-bathroom-in/7069593509.html,11238
Location location! 2bed with private terrace! Free month!,2020-02-05 12:32,$2888,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-location-location-2bed-with/7069591591.html,11238
3bed @Great location! H+HW incl! Act fast!,2020-02-05 11:51,$2731,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-3bed-great-location-hhw-incl/7069556925.html,11238
"GREAT VALUE ON 2 BEDROOM NEAR BUSTLING FRANKLIN 2,3,4,5,S TRAINS",2020-02-05 11:25,$2340,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-value-on-2-bedroom-near/7069535492.html,11238
LARGE LIGHT FILLED 3 BEDROOMS STEPS FROM PROSPECT PARK,2020-02-05 11:13,$3275,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-light-filled-3-bedrooms/7069526186.html,11238
"SMALL STABILIZED 2 BEDROOM STEPS FROM PROSPECT PARK 2,3,4,5,S TRAINS",2020-02-05 11:12,$2452,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-small-stabilized-2-bedroom/7069525735.html,11238
Humongous Luxury 3Bed 2Bath W/Laundry - Dishwasher - Off Franklin ave,2020-02-05 10:23,$4500,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-humongous-luxury-3bed-2bath/7069489144.html,11238
Clinton Hill 1 Bedroom,2020-02-05 10:14,$1799,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-clinton-hill-1-bedroom/7069482579.html,11238
Spacious modern 3.5br duplex apartment.,2020-02-05 08:58,$3500,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-modern-35br-duplex/7069437035.html,11238
Brand new unit in the heart of Prospect Heights.,2020-02-05 08:55,$3250,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-brand-new-unit-in-the-heart-of/7069435656.html,11238
NO FEE **PH**SUN-FILLED ONE-BEDROOM DUPLUX,2020-02-05 01:55,$2500,1br - 750ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-phsun-filled-one/7069367753.html,11238
**Wonderful LARGE 3BR/1.5 bedroom W/Private Outdoor Space!**,2020-02-04 22:08,$3000,3br - 1300ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-wonderful-large-3br-15-bedroom/7069315050.html,11238
"AMAZING DEALl! HUGE Studio, PERFECT Location!",2020-02-04 21:52,$1799,500ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-deall-huge-studio/7069309776.html,11238
LARGE 3BR/1.5BA w Washer & Dryer on Eastern Parkway! Off Franklin Ave!,2020-02-04 21:02,$4500,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-3br-15ba-washer-dryer-on/7069291673.html,11238
"NO FEE 2 bedroom, 1 bath PROSPECT HEIGHTS",2020-02-04 15:55,$2482,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-2-bedroom-1-bath/7069107342.html,11238
***HOT DEAL***SUPER LOCATION***GREAT PRICE***NO FEES***,2020-02-04 15:28,$2050,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-dealsuper-locationgreat/7069087408.html,11238
"True Clinton Hill 1 Bed, SHOWING TONIGHT. Gorgeous Reno, Dishwasher !",2020-02-04 15:27,$2299,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-true-clinton-hill-1-bed/7069086520.html,11238
FULTON ST/ BARCLAY CENTER / WASHER DRYER IN UNIT,2020-02-04 12:19,$2765,540ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-fulton-st-barclay-center/7068931662.html,11238
"❤SUNSHINE❤Amenity Rich, with Breathtaking Apt Views",2020-02-04 10:16,$3650,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunshineamenity-rich-with/7068835879.html,11238
"1Bed Franklin Ave, Heart of Crown Heights!",2020-02-04 10:10,$2100,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1bed-franklin-ave-heart-of/7068831927.html,11238
Laundry in-unit & DW✔ Sun✔ Elevator & roof✔& no fee Srsly??,2020-02-04 01:41,$2550,,https://newyork.craigslist.org/brk/apa/d/brooklyn-laundry-in-unit-dw-sun/7068717572.html,11238
BALCONY – washer dryer — MARCH 1 – no fee ,2020-02-04 01:37,$3999,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-balcony-washer-dryer-march-1/7068716898.html,11238
562 park place 3bed 1 bath !! best lo,2020-02-03 21:00,$3400,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-562-park-place-3bed-1-bath/7068635167.html,11238
$1700 - Entire REAL 1BR apt start 2/15 OPEN HOUSE SAT 2/8,2020-02-03 20:53,$1700,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-entire-real-1br-apt-start-2-15/7068631632.html,11238
Humongous Luxury 3Bed 2Bath W/Laundry - Dishwasher - Off Franklin ave,2020-02-03 20:15,$4500,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-humongous-luxury-3bed-2bath/7068613905.html,11238
Cute Studio in Prime Crown Heights!,2020-02-03 18:51,$1900,,https://newyork.craigslist.org/brk/apa/d/brooklyn-cute-studio-in-prime-crown/7068568730.html,11238
Clinton Hill Luxury - Elevator - Gym - Work space - Balcony - Laundry,2020-02-03 17:08,$3650,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-clinton-hill-luxury-elevator/7068502853.html,11238
"PROSPECT HEIGHTS🔥NO FEE MASSIVE 2BR APT,H&HW INC,EAT-IN KITCHEN,DEAL!",2020-02-03 13:58,$2800,2br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heightsno-fee-massive/7068357480.html,11238
1 Bedroom in Fort Greene Furnished (long term sublet),2020-02-03 13:21,$4700,1br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bedroom-in-fort-greene/7068326251.html,11238
***HOT DEAL***SUPER LOCATION***GREAT PRICE***NO FEES***,2020-02-03 10:20,$2050,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-dealsuper-locationgreat/7068178604.html,11238
***CLOSE TO THE PRATT INSTITUTE***PRIVATE BACKYARD***NO FEES***,2020-02-03 10:00,$3000,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-close-to-the-pratt/7068164584.html,11238
Beautiful one bedroom apartment in the heart of Prospect Heights,2020-02-03 08:46,$2125,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-one-bedroom/7068122094.html,11238
Spacious Crown Heights Apartment! **NO FEE**** Balcony/Laundry In Unit,2020-02-02 17:21,$3150,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-crown-heights/7067911204.html,11238
WOW!!! Amazing Studio in Hot Prospect Heights Location,2020-02-01 18:12,$1999,500ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-wow-amazing-studio-in-hot/7067431224.html,11238
Spaciouse 1 Bed in Amazing Area w/ Utilities Included included.,2020-02-01 17:31,$2675,,https://newyork.craigslist.org/brk/apa/d/brooklyn-spaciouse-1-bed-in-amazing/7067408014.html,11238
Huge Pre-War 2 Bedroom in Great Location,2020-02-01 14:27,$3000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-pre-war-2-bedroom-in/7067281119.html,11238
NO FEE**GORGEOUS THREE ON FRANKLIN AVE***AMAZING***,2020-02-01 10:08,$2987,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-feegorgeous-three-on/7067079341.html,11238
NO FEE**GORGEOUS TWO BEDROOM ON PARK PL**HEAT AND HOT WATER INCLUDED**,2020-02-01 10:01,$2750,2br - ,https://newyork.craigslist.org/brk/apa/d/staten-island-no-feegorgeous-two/7067075495.html,11238
Prospect Heights/Crown Heights Border! 2 Bedroom 1 bathroom,2020-01-31 17:15,$2482,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-crown-heights/7066780272.html,11238
Humongous Luxury 3Bed 2Bath W/Laundry - Dishwasher - Off Franklin ave,2020-01-31 17:05,$4500,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-humongous-luxury-3bed-2bath/7066772957.html,11238
LARGE 3BR/1.5BA w Washer & Dryer on Eastern Parkway! Off Franklin Ave!,2020-01-31 14:57,$4500,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-3br-15ba-washer-dryer-on/7066680283.html,11238
"HUGE 3 Bed, 1.5 Bathrooms Apt. On Eastern Parkway! Washer/Dryer In-Uni",2020-01-31 14:23,$4500,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-3-bed-15-bathrooms-apt-on/7066654163.html,11238
IN PROSPECT HEIGHTS ! 1BR WITH PRIVATE DECK * 2345 TRAINS * NO FEE,2020-01-31 12:36,$2745,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-in-prospect-heights-1br-with/7066568030.html,11238
Stunning 1 Bedroom with massive deck in prime location! No fee,2020-01-31 11:17,$2750,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-bedroom-with/7066504026.html,11238
"AMAZING DEALl! HUGE Studio, PERFECT Location!",2020-01-30 22:57,$1799,500ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-deall-huge-studio/7066309492.html,11238
Beautiful Crown Heights Apartment! **No Fee/ Laundry In Unit**,2020-01-30 21:28,$2995,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-crown-heights/7066280374.html,11238
Prospect Heights 2 Bedroom - Beautiful Communal Yard - H/H included,2020-01-30 20:32,$2900,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-2-bedroom/7066256918.html,11238
"Large Stunning 3 bedroom, 1.5 bath on Eastern Parkway! Laundry in unit",2020-01-30 18:34,$4500,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-stunning-3-bedroom-15/7066196840.html,11238
"NEW LUXURY STUDIO. AMAZING SPACE, DISHWASHER, TEXT FOR VIDEO BOOOOOOM",2020-01-30 18:17,$2199,,https://newyork.craigslist.org/brk/apa/d/brooklyn-new-luxury-studio-amazing/7066187435.html,11238
Stunning 1 Bedroom with massive deck in prime location! No fee,2020-01-30 16:52,$2750,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-bedroom-with/7066133218.html,11238
*PROSPECT HEIGHTS* HIGH END 1 BR+TERRACE~TOP LOCATION,2020-01-30 15:42,$2745,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-high-end-1/7066085405.html,11238
Stunning 1 bed in Prospect Heights!!,2020-01-30 15:22,$2850,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-bed-in-prospect/7066070302.html,11238
🎠2 bed with ample amenities🎠 in Bed-Stuy!,2020-01-30 14:34,$3650,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-2-bed-with-ample-amenities-in/7066034923.html,11238
Gorgeous Huge sun-filled 2 bedroom apt Pre-War Prospect Heights!,2020-01-30 13:49,$3000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-huge-sun-filled-2/7065968619.html,11238
Humongous Luxury 3Bed 2Bath W/Laundry - Dishwasher - Off Franklin ave,2020-01-30 13:39,$4500,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-humongous-luxury-3bed-2bath/7065991161.html,11238
Clinton Hill,2020-01-30 13:30,$3375,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-clinton-hill/7065983713.html,11238
"SPACIOUS RENT STABILIZED 1 BEDROOM NEAR PROSPECT PARK 2,3,Q,B TRAINS",2020-01-30 11:29,$2157,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-rent-stabilized-1/7065887003.html,11238
"SMALL STABILIZED 2 BEDROOM STEPS FROM PROSPECT PARK 2,3,4,5,S TRAINS",2020-01-30 11:29,$2452,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-small-stabilized-2-bedroom/7065886591.html,11238
Stunning 1 Bedroom with massive deck in prime location! No fee,2020-01-30 10:54,$2750,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-1-bedroom-with/7065861041.html,11238
BALCONY – washer dryer — MARCH 1 – no fee ,2020-01-30 00:55,$3999,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-balcony-washer-dryer-march-1/7065712124.html,11238
Laundry in-unit & DW✔ Sun✔ Elevator & roof✔& no fee Srsly??,2020-01-30 00:54,$2550,,https://newyork.craigslist.org/brk/apa/d/brooklyn-laundry-in-unit-dw-sun/7065711986.html,11238
No Fee Renovated Duplex W/Huge Private Deck and Manhattan View,2020-01-29 23:35,$5700,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-renovated-duplex-huge/7065694419.html,11238
STUDIO ON HERKIMER & NOSTRAND ELEVATOR A.C SUBWAY SHOWINGS TONIGHT !!,2020-01-29 17:17,$1699,,https://newyork.craigslist.org/brk/apa/d/brooklyn-studio-on-herkimer-nostrand/7065523368.html,11238
* Prospect Heights * No fee 1Br High end with Deck * Prospect Park *,2020-01-29 16:52,$2745,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-no-fee-1br/7065505882.html,11238
*PROSPECT HEIGHTS 1 BR APT +PRIVATE TERRACE~PRIME LOCATION,2020-01-29 16:29,$2750,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-heights-1-br-apt/7065489281.html,11238
HUGE 2 bed PRIME CROWN HEIGHTS 5 min walk to Franklin 2/3/4/5/S,2020-01-29 15:53,$2700,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-2-bed-prime-crown-heights/7065464120.html,11238
Humongous Luxury 3Bed 2Bath W/Laundry - Dishwasher - Off Franklin ave,2020-01-29 12:30,$4500,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-humongous-luxury-3bed-2bath/7065303865.html,11238
"Seeking every amenity??? Laundry in unit, balcony laundry + MORE!",2020-01-29 02:12,$3999,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-seeking-every-amenity-laundry/7065087861.html,11238
Two perfect sized rooms on Gates & Bedford Ave,2020-01-28 21:37,$2395,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-perfect-sized-rooms-on/7065020441.html,11238
Spacious Bed-Stuy Apartment! **NO FEE**,2020-01-28 21:21,$5500,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-bed-stuy-apartment-no/7065014333.html,11238
Humongous Luxury 3Bed 2Bath W/Laundry - Dishwasher - Off Franklin ave,2020-01-28 20:07,$4500,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-humongous-luxury-3bed-2bath/7064981119.html,11238
Beautiful 3 Bed 1.5 Bath in Prime Bed-Stuy!S.S Appl!Gym!Laundry!Roof!!,2020-01-28 19:22,$3800,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-3-bed-15-bath-in/7064958157.html,11238
BEAUTIFUL PRIME CROWN HEIGHTS — 2 BEDROOM / 2 BATH AVAILABLE NOW!!!,2020-01-28 18:03,$3000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-prime-crown-heights/7064913640.html,11238
HOT!! 2 BED 2 BATH BY PROSPECT HEIGHTS!!!!,2020-01-28 14:09,$3115,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-2-bed-2-bath-by-prospect/7064743208.html,11238
HOT!!! HUGE 3 BEDROOM IN PROSPECT HEIGHTS!!,2020-01-28 13:55,$3275,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-huge-3-bedroom-in-prospect/7064733063.html,11238
MASSIVE ONE BED--NO FEE--PRIVATE ROOF-DECK,2020-01-28 13:05,$2750,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-one-bed-no-fee-private/7064690654.html,11238
LARGE LIGHT FILLED 3 BEDROOMS STEPS FROM PROSPECT PARK,2020-01-28 11:33,$3275,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-light-filled-3-bedrooms/7064613826.html,11238
"SPACIOUS RENT STABILIZED 1 BEDROOM NEAR PROSPECT PARK 2,3,Q,B TRAINS",2020-01-28 11:32,$2157,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-rent-stabilized-1/7064612581.html,11238
"SMALL STABILIZED 2 BEDROOM STEPS FROM PROSPECT PARK 2,3,4,5,S TRAINS",2020-01-28 11:31,$2452,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-small-stabilized-2-bedroom/7064612260.html,11238
Gorgeous 1.5Bdrm 1Bath in Heart of Bay Ridge,2020-02-08 06:53,$1700,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-15bdrm-1bath-in-heart/7071356294.html,11209
BAY RIDGE- 3 BEDROOM NO FEES -5 AVE,2020-02-07 14:21,$2300,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bay-ridge-3-bedroom-no-fees-5/7070981939.html,11209
Massive No Fee 1BR | Prime Bay Ridge | Everything is NEW!,2020-02-07 12:45,$2299,1br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-no-fee-1br-prime-bay/7070894664.html,11209
1 BR Apartment,2020-02-07 00:21,$1700,1br - 600ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-br-apartment/7070636553.html,11209
Comfortable and Quiet 1 Bedroom (Bay Ridge),2020-02-06 11:02,$1700,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-comfortable-and-quiet-1/7070159167.html,11209
"Bright, Updated 2 Bedroom (bay ridge)",2020-02-06 10:59,$2150,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bright-updated-2-bedroom-bay/7070156641.html,11209
Massive No Fee 1BR | Prime Bay Ridge | Everything is NEW!,2020-02-05 15:16,$2299,1br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-no-fee-1br-prime-bay/7069725890.html,11209
**____!!_BRIGHT_&_LARGE_!!___Three_Bedroom_Apartment___Bay Ridge__**,2020-02-05 15:08,$2600,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7069719663.html,11209
***______!!_NO FEE_!!_____TRUE____One__Bedroom__Apt____BAY RIDGE___***,2020-02-05 15:01,$1950,1br - 650ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-feetrueonebedroomaptbay/7069714076.html,11209
HOUSE+1BDRM+KINGSIZENOUTILPRIMERIDGESPCALDEALNEW!CLICKCALLDONTMISSOUT!,2020-02-05 14:00,$1600,1br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7069665401.html,11209
Lovely one-bedroom apartment in Bay Ridge,2020-02-04 18:13,$1700,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-lovely-one-bedroom-apartment/7069202769.html,11209
$2300 / 3br - 1100ft2 in 1st Floor Bay Ridge (94thSt/5thAve)r,2020-02-04 17:21,$2200,1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-br-ft2-in-1st-floor-bay-ridge/7069169199.html,11209
large terrace view of harbor bridge ;2 bedroom 2070;3bed duplex 2975,2020-02-04 13:29,$2075,1br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-terrace-view-of-harbor/7068990776.html,11209
Prime Bay Ridge - 1 Bedroom apartment,2020-02-03 13:34,$1995,1br - 750ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prime-bay-ridge-1-bedroom/7068337196.html,11209
